Typical Values,Per 100g,Per Portion (30 g),item name,100 g,30 g,(per 100g),(cooked as instructions) per 100g,(cooked as instructions) per tart,%RI,your RI*,per 100g,per 30g portion,per 30g portion %RI,Per 100ml,Per 200ml,per slice (approx. 21g),per slice (approx. 38g),per slice (approx. 14g),per 100g:,per 100 ml,per portion (40g),Per 85g pot,per sausage roll,per portion %RI,your RI* ,(as consumed) per 100g,(as consumed) per 1/4 flatbread (approx. 66g),Per 150ml (%*),(drained) per 100g,(drained) per 30g portion,p.100 g,per slice (20g),per 10g portion,Per 85g serving,(Per 100g),per slice (25g),per 100 ml :,Per 74g serving (2 tubes),Per 100 g,%RI*,per 100 g,Per pot,(as consumed) per 1/2 pack (210g),(as sold) Per 100g,(as sold) Per 1/4 pack,per slice (30g),per pie,(oven cooked) per 100g,(oven cooked) per pack,Per 150g serving,(as consumed) per 6 sausages (approx. 49g),your RI**,Per Mini Babybel®, per 100g,(as consumed) per 1/2 pizza (212g),per slice (40g),(as consumed) per 1/2 pizza (232g),(microwaved) per 100g,(microwaved) per pack,(as consumed) 2 skewers (20g),Per Portion (83.4 g),Reference Intakes*,per éclair,100ml,150ml,74g (2 tubes),(microwaved) per 1/2 pot (175g),(as consumed) per 1/2 pizza (206g),Per tub (45 g),%* / Per tub (45 g),per serving (120g),% RI+ (120g),Per 90g pot,per 100,(as consumed) per 1/2 pizza (209g),per 1/4 pack (approx. 33g),per 1/4 pie (80g),Per Pack (22.5g),(as sold) per 100g,(as sold) per 1/2 pot (175g),per 100g (cooked),per 1/4 pack (240g) serving (cooked),per 1/4 pack (240g) serving (cooked) %RI,per 1/4 tub (63g),per slice (10g),(as consumed) per 1/4 flatbread (approx. 71g),(as consumed) per 1/4 pack (240g),per 1/4 pack (240g) %RI,Per 94g (2 pots),Per 16g mini bag,Per skewer (10g),per slice (approx. 16g),your RI,per roll,Per 30g,(as sold) per 6 sausages (approx. 49g),you RI**,per savoury egg (12g),per savoury egg (12g) %RI,(as consumed) per 1/2 pizza  (212g),Per Serving,% RI*,per 1/3 pack (40g),Per 1/3 pot (150g)
Calcium ,,,Dairylea Dunkers Jumbo Tubes with Cheese  180g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503 mg / 63 % of NRV**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227 mg / 28 % of NRV**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* Reference intake of an average adult (8400 kJ / 2000 kcal),,,Dairylea Dunkers Jumbo Tubes with Cheese  180g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
** Nutrient Reference Value(s),,,Dairylea Dunkers Jumbo Tubes with Cheese  180g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains 4 tubs,,,Dairylea Dunkers Jumbo Tubes with Cheese  180g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy (kJ/kcal),,,Activia Strawberry 4 x 120g,,,,,,,,371/89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445/107,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat (g),,,Activia Strawberry 4 x 120g,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which saturates (g),,,Activia Strawberry 4 x 120g,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate (g),,,Activia Strawberry 4 x 120g,,,,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which sugars (g),,,Activia Strawberry 4 x 120g,,,,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein (g),,,Activia Strawberry 4 x 120g,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt (g),,,Activia Strawberry 4 x 120g,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calcium (mg) (% RI+),,,Activia Strawberry 4 x 120g,,,,,,,,141 (18%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
+RI: Reference intake of an average adult (8400 kJ/2000 kcal),,,Activia Strawberry 4 x 120g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,Muller Corner Cherry Yogurt 143g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464kJ (110kcal),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,Muller Corner Cherry Yogurt 143g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which saturates ,,,Muller Corner Cherry Yogurt 143g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,Muller Corner Cherry Yogurt 143g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which sugars ,,,Muller Corner Cherry Yogurt 143g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,Muller Corner Cherry Yogurt 143g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,Muller Corner Cherry Yogurt 143g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calcium ,,,Muller Corner Cherry Yogurt 143g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124mg (22% of NRV per pot),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRV is Nutrient Reference Value,,,Muller Corner Cherry Yogurt 143g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,Muller Corner Banana Chocoflake Yogurt 130g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572kJ (136kcal),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,Muller Corner Banana Chocoflake Yogurt 130g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which saturates ,,,Muller Corner Banana Chocoflake Yogurt 130g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,Muller Corner Banana Chocoflake Yogurt 130g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which sugars ,,,Muller Corner Banana Chocoflake Yogurt 130g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,Muller Corner Banana Chocoflake Yogurt 130g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,Muller Corner Banana Chocoflake Yogurt 130g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calcium ,,,Muller Corner Banana Chocoflake Yogurt 130g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mg (16% of NRV per pot),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRv is Nutrient Reference Value,,,Muller Corner Banana Chocoflake Yogurt 130g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,Morrisons Italian Mascarpone 250g,,,,,,,,1618kJ/393kcal,485kJ/118kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,Morrisons Italian Mascarpone 250g,,,,,,,,40.1g,12g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates ,,,Morrisons Italian Mascarpone 250g,,,,,,,,28.3g,8.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,Morrisons Italian Mascarpone 250g,,,,,,,,4.2g,1.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars ,,,Morrisons Italian Mascarpone 250g,,,,,,,,3.2g,1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,Morrisons Italian Mascarpone 250g,,,,,,,,nil,nil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,Morrisons Italian Mascarpone 250g,,,,,,,,3.7g,1.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,Morrisons Italian Mascarpone 250g,,,,,,,,0.08g,0.02g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains approximately 8 portions,,,Morrisons Italian Mascarpone 250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,Morrisons Eat Smart Oven Cooked Ham  150g,,,,,,1%,8400kJ/2000kcal,412kJ/97kcal,,,,,88kJ/21kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,Morrisons Eat Smart Oven Cooked Ham  150g,,,,,,<1%,70g,1.5g,,,,,0.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates ,,,Morrisons Eat Smart Oven Cooked Ham  150g,,,,,,1%,20g,0.5g,,,,,0.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,Morrisons Eat Smart Oven Cooked Ham  150g,,,,,,,,1.1g,,,,,0.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars ,,,Morrisons Eat Smart Oven Cooked Ham  150g,,,,,,<1%,90g,0.2g,,,,,trace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,Morrisons Eat Smart Oven Cooked Ham  150g,,,,,,,,0.6g,,,,,0.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,Morrisons Eat Smart Oven Cooked Ham  150g,,,,,,,,19.6g,,,,,4.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,Morrisons Eat Smart Oven Cooked Ham  150g,,,,,,8%,6g,2.22g,,,,,0.48g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Reference intake of an average adult (8400kJ/2000kcal) (RI),,,Morrisons Eat Smart Oven Cooked Ham  150g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains 7 portions,,,Morrisons Eat Smart Oven Cooked Ham  150g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,428kJ/102kcal,,Yeo Valley Kids Organic Little Yeos Yogurt 4 x 90g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385kJ/91kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,4.5g,,Yeo Valley Kids Organic Little Yeos Yogurt 4 x 90g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which saturates ,2.9g,,Yeo Valley Kids Organic Little Yeos Yogurt 4 x 90g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,10.6g,,Yeo Valley Kids Organic Little Yeos Yogurt 4 x 90g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which sugars ,9.7g,,Yeo Valley Kids Organic Little Yeos Yogurt 4 x 90g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,4.7g,,Yeo Valley Kids Organic Little Yeos Yogurt 4 x 90g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt*,0.12g,,Yeo Valley Kids Organic Little Yeos Yogurt 4 x 90g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calcium ,168mg,,Yeo Valley Kids Organic Little Yeos Yogurt 4 x 90g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151mg†,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Salt content is entirely due to naturally occurring sodium,,,Yeo Valley Kids Organic Little Yeos Yogurt 4 x 90g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
†18% of the Nutrient Reference Value (800mg/day) per 90g pot,,,Yeo Valley Kids Organic Little Yeos Yogurt 4 x 90g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy,,,Morrisons Double Gloucester 400g,,,,,,,8400kJ/,1624kJ,487kJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Morrisons Double Gloucester 400g,,,,,,,2000kcal ,391 kcal,117kcal,6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat,,,Morrisons Double Gloucester 400g,,,,,,,70g,31.1g,9.3g,13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates,,,Morrisons Double Gloucester 400g,,,,,,,20g,18.9g,5.7g,28%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate,,,Morrisons Double Gloucester 400g,,,,,,,,4.2g,1.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars,,,Morrisons Double Gloucester 400g,,,,,,,90g,0.2g,0.1g,<1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre,,,Morrisons Double Gloucester 400g,,,,,,,,nil,nil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein,,,Morrisons Double Gloucester 400g,,,,,,,,23.6g,7.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt,,,Morrisons Double Gloucester 400g,,,,,,,6g,1.78g ,0.53g,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Reference intake of an average adult (8400kJ/2000kcal) (RI),,,Morrisons Double Gloucester 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains approximately 13 portions,,,Morrisons Double Gloucester 400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,220kJ (52kcal),,Muller Light Strawberry Yogurt 160g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,<0.5g,,Muller Light Strawberry Yogurt 160g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates ,0.1g,,Muller Light Strawberry Yogurt 160g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,7.0g,,Muller Light Strawberry Yogurt 160g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars ,6.2g,,Muller Light Strawberry Yogurt 160g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,4.9g,,Muller Light Strawberry Yogurt 160g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,0.23g,,Muller Light Strawberry Yogurt 160g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calcium ,135mg 27% of NRV per pot,,Muller Light Strawberry Yogurt 160g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRV is Nutrient Reference Value,,,Muller Light Strawberry Yogurt 160g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy,,,Fage Total 0% Fat Authentic Greek Yoghurt 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230 kJ (54 kcal),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat,,,Fage Total 0% Fat Authentic Greek Yoghurt 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which saturates,,,Fage Total 0% Fat Authentic Greek Yoghurt 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate,,,Fage Total 0% Fat Authentic Greek Yoghurt 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which sugars,,,Fage Total 0% Fat Authentic Greek Yoghurt 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein,,,Fage Total 0% Fat Authentic Greek Yoghurt 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt,,,Fage Total 0% Fat Authentic Greek Yoghurt 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calcium,,,Fage Total 0% Fat Authentic Greek Yoghurt 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120 mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
%NRV*,,,Fage Total 0% Fat Authentic Greek Yoghurt 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Nutrient Reference Values,,,Fage Total 0% Fat Authentic Greek Yoghurt 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy,227kJ (53kcal),,Muller Light Red Fruit Yogurts 6 x 160g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat,<0.5g,,Muller Light Red Fruit Yogurts 6 x 160g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
